"Tweet_text","ID"
"must stop spreading hate messages against non-feminist people.",507613
"rt @alliancedefends: 187,000+  providers and only 665  clinics. women don't need planned parenthood.  h",907114
"i am so grateful my american sisters have  for their health and needs.",1537592
"@jimwilsontv @sunriseon7 @whiteribbonaust @7newssydney nor any excuse for a dv advocacy group to ignore violence by women",1402435
"@miafarrow  and  stop destroying babies in the womb. love life not laws with claws. @prolifecampaign",897551
"@wafaa8420 you can help them by sharing the message of islam&gt;  excellent idea. best way to show them how ridiculous it is",264915
"at 22 weeks, it's still her body, her choice, her rights at 33 weeks pregnant, it's still her choice and her rights",891695
"were the only wealthy nation that doesnt guarantee workers vacation or sick leave. thanks republicans.",891256
"../for you say 'what does it matter to you? am i better off than if i had sinned? job35:3",751501
"friends say terrorist dear spoke often of 'end times.' seems he made sure that was the case for three innocent civilians.",1449008
"a good society can survive with people doing immoral things; but a good society cannot survive if it calls immoral things good.",896831
"rt @jakejarvis: still waiting to hear something bernie disagrees with @hillaryclinton on. 'virtually everything' my ass.",860854
"women who agree with men telling other women that they are only good for sex are idiots.",1114169
"@13wam @choosingreality @adr3n @jdlane1960 @sweetromance @tomgreen1959  is bad science  is good science...",459792
"@dockellisnono @k3ithcombs do you think hilldog shaves her own gouch or does she have someone forthat.",867378
"that the love of god, which surpasses all things that be see in all what you will and corrects any imperfections in your life  is lov",1130116
"i a proud, young, woman for @hillaryclinton!",1019379
"@ulexon correction: the fool believes in things without credible evidence.   vs",270835
"@worldtravel_up thanks for like. is a  of  . we must live well",1051627
"@waywecit trust rating on who?   wtp99.99999999.......we are never wrong!",957610
"rt @pbkotur: when you say you have reached the dead end, it means you are on a peak!",1031941
"@hillaryclinton i'd rather have my testicles smashed than vote for you!!!",1631823
"@danegerus i grew in ussr i saw ppl who lost jobs, were ostracized, disappear, or went to jail for a joke!",928475
"@userlich intelligent ppl will always be able to grasp the diffs b/w child support &amp; giving birth.   is",1465980
"rt @quaintrellewolf: so proud and happy to be in this university. bigots can go hang themselves.",1115085
"@housebenghazi @tgowdysc pursue the truth for amb. stevens, inf. officer sean smith, navy seals woods &amp; doherty.",1628400
"i want to thank graham linehan for getting my message spread real fast .   :)",940311
"10. to all who believe in a primitive divisive bs  (s), i guarantee you,  that your uniform  is larger than  itself",1168586
"bureaucrat expeditor nymphomania's goldbricking hooray's astrologers zippiest imperturbable",1627642
"we need to be told truth about what happened in  another fox  in making.",1605555
"@wbvt_98fm realize your probably attacking a lot of people right now, so i will leave you to it.",1536045
"really, is nobody going to ask what pregnancy crisis counseling has to do with fetal tissue donations?",885930
"deep down i am idealistic and hopeful but i cannot seem to escape the thought that we get the government and world we deserve.",1528959
"@fishingnatasha ya because america really wants a babbling old criminal...",1632502
"    wake up we bomb isis every day its not war its a sunday, long may it continue until they are all buried!!",1105447
"to become a mother without wanting it is to live like a slave, or domestic animal'... - germaine greer, not mincing words.",892390
"didn't called you to recognise you. he called you to  you.",1476870
"all direct attacks on innocent human life, such as  and  strike at the houses foundation,",528758
"it's that kind of head-in-the-sand logic @hillaryclinton that led to  were the paris attacks the result of a video?",1190925
"notice that all of the stories  tell are  ones of *choice*. none are of ppl *forced to give birth against their wills*.",953086
"a kid struggling from the pain of cancer needs a platelet asap, so please if u can help dm me, blood type a+  #",1605847
"@hillaryclinton what about juanita broaddrick?   hillary covers up for bill.",1318518
"@cvpayne was it an internet video that caused the shooting today?",1606612
"@mizpotatohead fuccck your a mother, is it a boy? poor fucker will end up necking himself at age 16.. just saying &amp; oh",928264
"breaking! .... this just in. radical islam is a full-blown  problem.",1180513
"@govmikehuckabee @ryanbeckwith we need someone who believes in science...and education....you fail on both counts",1493222
"rt @kittington2016: pro-life is central and essential. val kittington",894255
"@godlessrobin im having difficulty understanding why an  even cares!",662197
"as a college student,  i went to planned parenthood for pap smears and birth control. never once for abortion services.",1531391
"guns are part of american fabric, but good god, we can't let people keep getting killed while doing nothing.  that's why",985740
"there's a real irony in someone claiming to be 'pro life' shooting and killing 3 people",1528663
"im confident in myself but i feel good when i get complimented lol",915651
"staggering new death toll makes  stampede deadliest in history",1212810
"yeli_ab: tassie_codriver if so been suppressed so much by",1142859
"can you disprove god with disproving theist claims? yes you can!.",423958
"@wiskey1249 liberals will paint all  as like this lunatic; but every liberal supports the butchery of innocent unborn babies",1442405
"people raped would carry to term &amp; would be killing themselves &amp; would carry their unviable fetus until delivering stillborn",893650
"rt @sucker__bet: ur  stance should include caring about the quality of life women and babies have after birth",939861
"catholic schools reach inaccurate information to children. catholic schools won't punish students for bullying gay kids",1405651
"@notmuchelse @spmilkshake have babies when you want responsibly don't get pregnant don't treat self &amp; others so cheaply!",795077
"@lightsus that's because you don't have a response. and you are not oppressed either.",1145004
"international men's day. stop with the  and let's get to the real issue",1144400
"rt @mraprakhyat: @theredlily @iuniquefighter come join our fight against the derailed  as equal redponsibiliy",292915
"@rtenews can we expect a report from @rte on the fate of babies who survive uk abortions &amp; are tortured to death for up to 10 hours",1199562
"@burncoal  state dept pc incompetence  lies to win   @aiiamericangiri @obsurfer84 @davedoom2008 @jhewitt123 @truckshorsesdog",838347
"anti-abortion, against the death penalty, and thinks it's wrong for anyone to kill anyone unless it is self defense.",1442537
"@jackwgilkey yo, i beg to differ",974665
"sounds like clinton was just throwing a rock at what roskam presented.",615241
"i'd still like to see screenshots of the argument.  anybody have anything?",1312376
"unbelievable sec o defense &amp; chairman o joint chiefs accept orders from jarrett! she's falling on sword 4 0!",1604637
"@hillaryclinton  you beat bill. no gun for you!",961396
"the  has been good to  how he knew about the   only  knows",1374790
"if you're a child of  you don't fight from a place of defeat, you fight from a place of victory!",1044702
